date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:05	1013/1013	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Mar%202023%2013:46:06%20GMT	https://duruthemes.com/demo/html/betty/multipage/css/owl.theme.default.min.css	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/css/owl.theme.default.min.css	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:05	6864/6864	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Mar%202023%2013:46:05%20GMT	https://duruthemes.com/demo/html/betty/multipage/css/flexslider.css	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/css/flexslider.css	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:06	48622/48622	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Mar%202023%2013:46:06%20GMT	https://duruthemes.com/demo/html/betty/multipage/css/style.css	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/css/style.css	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:06	21503/21503	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:08%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/logo.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/logo.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:06	14286/14286	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2013:46:05%20GMT	https://duruthemes.com/demo/html/betty/multipage/about.html	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/about.html	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:07	17988/17988	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2013:46:05%20GMT	https://duruthemes.com/demo/html/betty/multipage/services.html	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/services.html	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:07	13094/13094	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2013:46:04%20GMT	https://duruthemes.com/demo/html/betty/multipage/blog.html	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/blog.html	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:07	10256/10256	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2013:46:05%20GMT	https://duruthemes.com/demo/html/betty/multipage/contact.html	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/contact.html	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:08	107095/107095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:15%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/slider/02.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/slider/02.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:09	140038/140038	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:14%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/slider/01.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/slider/01.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:10	35738/35738	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:17%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/01.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/01.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:10	12369/12369	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2013:46:05%20GMT	https://duruthemes.com/demo/html/betty/multipage/services-page.html	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/services-page.html	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:10	135417/135417	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:15%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/slider/03.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/slider/03.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:10	28726/28726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:17%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/02.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/02.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:11	47899/47899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:17%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/03.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/03.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:11	23743/23743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:19%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/04.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/04.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:11	45912/45912	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:18%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/05.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/05.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:11	25619/25619	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:18%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/06.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/06.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:12	16276/16276	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2013:46:04%20GMT	https://duruthemes.com/demo/html/betty/multipage/post.html	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/post.html	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:12	37594/37594	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:15%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/blog/2.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/blog/2.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:12	39239/39239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:16%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/blog/1.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/blog/1.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:12	53475/53475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:16%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/blog/3.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/blog/3.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:13	95602/95602	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:07%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/banner.jpeg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/banner.jpg	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:13	694/694	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:07%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/quot.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/quot.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:13	11588/11588	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:16%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/team/a.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/team/a.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:13	11135/11135	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:16%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/team/b.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/team/b.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:14	16158/16158	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:16%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/team/c.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/team/c.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:14	5916/5916	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:14%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/brands/1.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/brands/1.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:14	9320/9320	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:14%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/brands/2.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/brands/2.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:14	6118/6118	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:14%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/brands/3.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/brands/3.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:15	17721/17721	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:13%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/brands/4.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/brands/4.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:15	7173/7173	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:13%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/brands/5.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/brands/5.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:15	5232/5232	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2013:46:13%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/brands/6.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/brands/6.png	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:16	85582/85582	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:09%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/jquery.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/jquery.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:16	15413/15413	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:09%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/modernizr-2.6.2.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/modernizr-2.6.2.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:17	8111/8111	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:09%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/jquery.easing.1.3.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/jquery.easing.1.3.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:17	79741/79741	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/bootstrap.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/bootstrap.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:17	8835/8835	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/jquery.waypoints.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/jquery.waypoints.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:18	22342/22342	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/jquery.flexslider-min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/jquery.flexslider-min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:18	3268/3268	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:09%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/sticky-kit.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/sticky-kit.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:18	20947/20947	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:08%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/jquery.magnific-popup.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:19	44342/44342	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:09%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/owl.carousel.min.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/owl.carousel.min.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:19	9326/9326	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2023%20Mar%202023%2013:46:09%20GMT	https://duruthemes.com/demo/html/betty/multipage/js/main.js	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/js/main.js	(from https://duruthemes.com/demo/html/betty/multipage/index.html)
23:49:19	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Mar%202023%2013:46:11%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/et-line.eot	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/et-line.eot	(from https://duruthemes.com/demo/html/betty/multipage/css/et-lineicons.css)
23:49:20	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Mar%202023%2013:46:11%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/et-line.eot?	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/et-lined41d.eot	(from https://duruthemes.com/demo/html/betty/multipage/css/et-lineicons.css)
23:49:20	55220/55220	---M--	200	added ('OK')	font/woff	date:Thu,%2023%20Mar%202023%2013:46:12%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/et-line.woff	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/et-line.woff	(from https://duruthemes.com/demo/html/betty/multipage/css/et-lineicons.css)
23:49:21	32536/32536	---M--	200	added ('OK')	font/ttf	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/et-line.ttf	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/et-line.ttf	(from https://duruthemes.com/demo/html/betty/multipage/css/et-lineicons.css)
23:49:21	175537/175537	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Mar%202023%2013:46:12%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/et-line.svg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/et-line.svg	(from https://duruthemes.com/demo/html/betty/multipage/css/et-lineicons.css)
23:49:21	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Mar%202023%2013:46:11%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/themify.eot	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/themify.eot	(from https://duruthemes.com/demo/html/betty/multipage/css/themify-icons.css)
23:49:22	56108/56108	---M--	200	added ('OK')	font/woff	date:Thu,%2023%20Mar%202023%2013:46:12%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/themify.woff	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/themify.woff	(from https://duruthemes.com/demo/html/betty/multipage/css/themify-icons.css)
23:49:22	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Mar%202023%2013:46:11%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/themify.eot?	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/themifyd41d.eot	(from https://duruthemes.com/demo/html/betty/multipage/css/themify-icons.css)
23:49:22	78584/78584	---M--	200	added ('OK')	font/ttf	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/themify.ttf	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/themify.ttf	(from https://duruthemes.com/demo/html/betty/multipage/css/themify-icons.css)
23:49:22	234269/234269	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Mar%202023%2013:46:11%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/themify.svg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/themify.svg	(from https://duruthemes.com/demo/html/betty/multipage/css/themify-icons.css)
23:49:23	29026/29026	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.eot	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.eot	(from https://duruthemes.com/demo/html/betty/multipage/css/flaticon.css)
23:49:23	29026/29026	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.eot?	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/Flaticond41d.eot	(from https://duruthemes.com/demo/html/betty/multipage/css/flaticon.css)
23:49:23	17292/17292	---M--	200	added ('OK')	font/woff	date:Thu,%2023%20Mar%202023%2013:46:10%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.woff	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.woff	(from https://duruthemes.com/demo/html/betty/multipage/css/flaticon.css)
23:49:23	28848/28848	---M--	200	added ('OK')	font/ttf	date:Thu,%2023%20Mar%202023%2013:46:11%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.ttf	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.ttf	(from https://duruthemes.com/demo/html/betty/multipage/css/flaticon.css)
23:49:24	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2009%20May%202023%2006:49:24%20GMT	https://duruthemes.com/demo/html/betty/multipage/css/owl.video.play.png	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/css/owl.video.play.png	(from https://duruthemes.com/demo/html/betty/multipage/css/owl.carousel.min.css)
23:49:24	223274/223274	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2023%20Mar%202023%2013:46:13%20GMT	https://duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.svg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/fonts/Flaticon.svg	(from https://duruthemes.com/demo/html/betty/multipage/css/flaticon.css)
23:49:24	81874/81874	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:08%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/about.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/about.jpg	(from https://duruthemes.com/demo/html/betty/multipage/about.html)
23:49:25	47104/47104	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:17%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/team/1.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/team/1.jpg	(from https://duruthemes.com/demo/html/betty/multipage/about.html)
23:49:25	44220/44220	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:16%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/team/2.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/team/2.jpg	(from https://duruthemes.com/demo/html/betty/multipage/about.html)
23:49:25	51376/51376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:15%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/blog/4.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/blog/4.jpg	(from https://duruthemes.com/demo/html/betty/multipage/blog.html)
23:49:25	51084/51084	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:17%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/1.jpeg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/1.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
23:49:25	34786/34786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:19%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/g1.jpeg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/g1.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
23:49:26	30896/30896	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:17%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/g2.jpeg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/g2.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
23:49:26	32782/32782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:18%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/g3.jpeg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/g3.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
23:49:26	44808/44808	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:18%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/g4.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/g4.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
23:49:26	22227/22227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:18%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/g5.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/g5.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
23:49:27	35507/35507	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Mar%202023%2013:46:18%20GMT	https://duruthemes.com/demo/html/betty/multipage/images/services/g6.jpg	C:/My%20Web%20Sites/beauty/duruthemes.com/demo/html/betty/multipage/images/services/g6.jpg	(from https://duruthemes.com/demo/html/betty/multipage/services-page.html)
